bowler,balls,runs_conceded,wickets,overs,economy,strike_rate,wicket_prob
S Dube,117,190,6,19.5,9.743589743589743,19.5,0.05128205128205128
SS Cottrell,131,177,6,21.833333333333332,8.106870229007635,21.833333333333332,0.04580152671755725
Gurkeerat Singh,82,97,5,13.666666666666666,7.097560975609756,16.4,0.06097560975609756
PD Collingwood,90,101,5,15.0,6.733333333333333,18.0,0.05555555555555555
V Kohli,264,371,5,44.0,8.431818181818182,52.8,0.01893939393939394
K Khejroliya,129,221,5,21.5,10.279069767441861,25.8,0.03875968992248062
A Choudhary,108,144,5,18.0,8.0,21.6,0.046296296296296294
Shoaib Ahmed,103,154,5,17.166666666666668,8.970873786407767,20.6,0.04854368932038835
HR Shokeen,213,320,5,35.5,9.014084507042254,42.6,0.023474178403755867
S Ladda,141,225,5,23.5,9.574468085106384,28.2,0.03546099290780142
AP Dole,73,114,5,12.166666666666666,9.36986301369863,14.6,0.0684931506849315
Akash Singh,141,227,5,23.5,9.659574468085106,28.2,0.03546099290780142
SB Wagh,108,147,5,18.0,8.166666666666666,21.6,0.046296296296296294
KL Nagarkoti,185,287,5,30.833333333333332,9.308108108108108,37.0,0.02702702702702703
RJW Topley,107,182,5,17.833333333333332,10.205607476635514,21.4,0.04672897196261682
TM Dilshan,275,368,5,45.833333333333336,8.02909090909091,55.0,0.01818181818181818
O Thomas,63,85,5,10.5,8.095238095238095,12.6,0.07936507936507936
R Parag,181,307,5,30.166666666666668,10.176795580110497,36.2,0.027624309392265192
WA Mota,75,98,4,12.5,7.84,18.75,0.05333333333333334
Yudhvir Singh,74,125,4,12.333333333333334,10.135135135135135,18.5,0.05405405405405406
Shivam Sharma,114,165,4,19.0,8.68421052631579,28.5,0.03508771929824561
Y Nagar,72,125,4,12.0,10.416666666666666,18.0,0.05555555555555555
Ankit Soni,112,145,4,18.666666666666668,7.767857142857142,28.0,0.03571428571428571
Azmatullah Omarzai,131,194,4,21.833333333333332,8.885496183206108,32.75,0.030534351145038167
LE Plunkett,154,228,4,25.666666666666668,8.883116883116882,38.5,0.025974025974025976
DP Vijaykumar,159,205,4,26.5,7.735849056603773,39.75,0.025157232704402517
SH Johnson,99,155,4,16.5,9.393939393939394,24.75,0.04040404040404041
DJ Muthuswami,84,108,4,14.0,7.714285714285714,21.0,0.047619047619047616
Nithish Kumar Reddy,118,208,4,19.666666666666668,10.576271186440678,29.5,0.03389830508474576
Parvez Rasool,200,273,4,33.333333333333336,8.19,50.0,0.02
Arjun Tendulkar,83,117,4,13.833333333333334,8.457831325301205,20.75,0.04819277108433735
JA Richardson,94,162,3,15.666666666666666,10.340425531914894,31.333333333333332,0.031914893617021274
T Shamsi,120,185,3,20.0,9.25,40.0,0.025
GHS Garton,97,136,3,16.166666666666668,8.412371134020617,32.333333333333336,0.030927835051546393
AL Menaria,113,144,3,18.833333333333332,7.646017699115045,37.666666666666664,0.02654867256637168
JJ van der Wath,76,134,3,12.666666666666666,10.578947368421053,25.333333333333332,0.039473684210526314
Gagandeep Singh,84,142,3,14.0,10.142857142857142,28.0,0.03571428571428571
Sikandar Raza,88,146,3,14.666666666666666,9.954545454545455,29.333333333333332,0.03409090909090909
P Sahu,107,152,3,17.833333333333332,8.52336448598131,35.666666666666664,0.028037383177570093
MJ Henry,105,183,3,17.5,10.457142857142857,35.0,0.02857142857142857
MJ Clarke,66,72,3,11.0,6.545454545454546,22.0,0.045454545454545456
VR Iyer,84,145,3,14.0,10.357142857142858,28.0,0.03571428571428571
SM Harwood,67,74,3,11.166666666666666,6.6268656716417915,22.333333333333332,0.04477611940298507
RN ten Doeschate,83,94,3,13.833333333333334,6.795180722891566,27.666666666666668,0.03614457831325301
JW Hastings,61,66,3,10.166666666666666,6.491803278688525,20.333333333333332,0.04918032786885246
A Kamboj,68,115,2,11.333333333333334,10.147058823529411,34.0,0.029411764705882353
FA Allen,91,136,2,15.166666666666666,8.967032967032967,45.5,0.02197802197802198
DNT Zoysa,69,100,2,11.5,8.695652173913043,34.5,0.028985507246376812
KJ Abbott,102,182,2,17.0,10.705882352941176,51.0,0.0196078431372549
AU Rashid,60,91,2,10.0,9.1,30.0,0.03333333333333333
Mohammad Hafeez,63,71,2,10.5,6.761904761904762,31.5,0.031746031746031744
MK Lomror,94,127,2,15.666666666666666,8.106382978723405,47.0,0.02127659574468085
Mayank Dagar,138,205,2,23.0,8.91304347826087,69.0,0.014492753623188406
P Suyal,107,154,2,17.833333333333332,8.63551401869159,53.5,0.018691588785046728
LJ Wright,75,125,2,12.5,10.0,37.5,0.02666666666666667
AK Markram,123,173,2,20.5,8.439024390243903,61.5,0.016260162601626018
A Flintoff,66,106,2,11.0,9.636363636363637,33.0,0.030303030303030304
V Viyaskanth,60,90,1,10.0,9.0,60.0,0.016666666666666666
P Dubey,67,91,1,11.166666666666666,8.149253731343284,67.0,0.014925373134328358
AA Jhunjhunwala,88,130,1,14.666666666666666,8.863636363636363,88.0,0.011363636363636364
TP Sudhindra,74,137,1,12.333333333333334,11.108108108108107,74.0,0.013513513513513514
K Goel,67,94,0,11.166666666666666,8.417910447761194,,0.0
